angle,label
172.04363049844986,0
166.83494546320705,0
166.74668071119802,0
166.19797690559423,0
165.7838391544267,0
165.79392676544933,0
165.70665456149123,0
165.77247934952172,0
165.76146032600118,0
166.36828440642822,0
169.02179459872872,0
173.7022951117874,0
179.71792463478923,0
177.90572542476372,0
177.1154282199218,0
170.98298155106446,0
168.9744416528309,0
165.19214234459253,0
164.56774507521638,0
164.6583990013396,0
132.01958722801342,0
158.33104674026995,0
105.64437612364895,0
108.71040889957263,0
117.96618532564287,0
126.58817463269476,0
130.57748110171653,0
127.62277006621781,0
127.8889236204093,0
120.5682556702789,0
124.80010728077454,0
136.74814954951853,0
157.0073091041053,0
145.23478110197996,0
132.57676687696457,0
179.46688856209087,0
167.0994236460719,0
159.0063301133789,0
160.34077557360985,0
165.0163445885597,0
169.36444488058993,0
174.29126460045535,0
177.12472291933958,0
173.1736713687275,0
168.09147412583974,0
167.20967544847412,0
167.00055642624034,0
166.71769365659307,0
166.8421261406836,0
166.88858747325085,0
166.88205452692102,0
167.28951560621724,0
167.40604513991653,0
167.61982111465764,0
168.2486684178656,0
169.14964106175668,0
172.97350598500685,0
178.60361203850744,0
179.49945648089238,0
172.68758844487485,0
167.76264771279145,0
164.7570238393622,0
165.22977074581877,0
164.85707870592407,0
167.8483128779224,0
174.97900207143283,0
166.59986129754697,0
167.03125861492077,0
164.91723861743816,0
161.6981834270196,0
159.14572467643384,0
158.21768278536715,0
156.6195965032437,0
164.23609836024127,0
167.8458456289868,0
176.81971684115405,0
179.06639933035336,0
176.41802276860992,0
175.36723679425813,0
174.88318408033234,0
174.99476531709024,0
174.417520494711,0
173.43658962038424,0
173.4475867324634,0
173.51603376559612,0
173.27535233845313,0
176.9140676652298,0
177.32952004780174,0
172.67537061174875,0
165.77101493008658,0
163.65672033691246,0
