angle,label
88.94581936318602,1
73.59823199886283,1
64.75265989269842,1
51.09976373773579,1
50.43475281297104,1
46.65627386686341,1
45.45133456343068,1
43.6415556234413,1
37.03881109643826,1
33.712634393949095,1
32.79516401669325,1
28.167686700870416,1
24.990698444695845,1
18.947595064145812,1
16.424947189757816,1
13.18475694208476,1
12.580562629139868,1
11.246783308952647,1
11.468490487785045,1
11.821920311464996,1
11.900115763933128,1
11.048971320393951,1
11.11415031904623,1
11.662014286862195,1
17.125657003169803,1
23.719503752308395,1
31.74799412505365,1
33.556824667900244,1
44.04813290775941,1
48.98623903148142,1
50.97738844209138,1
59.1470578935231,1
63.44379859014068,1
81.03240148172397,1
88.51434641148204,1
114.32696427812628,1
118.7060651563207,1
119.43792020132518,1
118.2786267405469,1
116.30349218970264,1
98.75342475211714,1
82.50478909511989,1
67.95654807163037,1
61.66081579065798,1
52.44737616098385,1
50.61945033320056,1
43.64566606604726,1
45.840843907789775,1
43.42068952814545,1
40.57606625838789,1
33.03349936012432,1
29.24120603479454,1
23.14689536429979,1
16.736412748430144,1
15.538207765224998,1
14.769147892914951,1
15.406521256110361,1
16.93077307581036,1
15.276031295379658,1
14.750040469012399,1
14.466553582462353,1
14.870273270891495,1
16.621975091716493,1
19.41066637349147,1
23.575251613385866,1
30.29213558168929,1
33.045193405190155,1
43.00605799968601,1
46.64145460188046,1
53.001378733760845,1
56.87875583936252,1
81.23151387350107,1
89.12530300195908,1
94.40592285783437,1
91.47154782664293,1
90.81209595932674,1
94.50100983451375,1
106.32785084215247,1
102.89605872166965,1
100.07654052409345,1
79.21749525248957,1
71.4122453113799,1
59.53440491627131,1
56.1296864150201,1
55.07687189249387,1
50.20921701789136,1
47.14032455666226,1
42.049268715736694,1
38.74405263521202,1
35.02095451846642,1
25.84149599738201,1
22.821717198376394,1
19.549001593702755,1
18.22415352649532,1
17.64030447295007,1
17.97177067485929,1
16.93715652445261,1
16.53745966602675,1
16.348099562580366,1
13.445325610046023,1
12.7964891401428,1
13.986065653346602,1
14.238856162099196,1
16.234867538606583,1
18.802953260592883,1
30.398569845177562,1
35.5314501232132,1
39.93675745973717,1
47.06035151477352,1
49.2473475977325,1
56.36608229707827,1
57.73197005741442,1
83.26108998483367,1
91.83907176283434,1
