angle,label
166.6293758062161,1
36.825601122871234,1
29.435356002196787,1
25.632366347203163,1
22.14569647722812,1
19.9134603883462,1
18.959876324168206,1
18.69215712622151,1
18.513440524826287,1
19.37921371255363,1
20.209910828970994,1
21.403193598985798,1
23.50554404258099,1
30.782102620330726,1
43.514540055044016,1
94.28621714891001,1
121.9244732809124,1
140.28729785501508,1
154.20631277453046,1
161.8387078402733,1
166.2892009311734,1
171.73526555351268,1
173.06270913156905,1
173.36470385271247,1
173.12058386898053,1
173.11046706206906,1
173.70371411688728,1
174.58336515148446,1
174.8054348776782,1
174.24924541633845,1
173.74633025643283,1
173.4467493850788,1
173.48463269411624,1
173.90603865048814,1
174.37467738827775,1
174.91753744212863,1
174.8908660492809,1
174.83848027149506,1
174.79011374279835,1
174.61164160468562,1
173.70308645998904,1
172.1606847582717,1
170.68805027675072,1
169.49295586439686,1
169.82313925897236,1
169.24122691438714,1
169.6378809540293,1
169.29858551974598,1
169.4759783640998,1
168.70810161829363,1
169.10143706216076,1
169.37770267580913,1
169.4127009254189,1
169.57335572727922,1
169.58621061470816,1
169.65120329957887,1
169.64142678790452,1
169.64343010549507,1
169.23131289081124,1
167.71296460159542,1
166.2884964161828,1
163.31771719389766,1
160.4496419972487,1
156.9779476853299,1
152.09591042558395,1
147.16720116919112,1
143.69022201571704,1
136.69639057662098,1
130.15794598857957,1
124.44068730548219,1
117.20780239977023,1
108.8573318614362,1
101.45559161595169,1
94.09282016452642,1
87.99127754156802,1
82.8585941070953,1
79.39945201185267,1
69.37847259984538,1
62.04522787004105,1
54.873219526389036,1
53.38771763207465,1
51.44448804561015,1
50.580375345740414,1
50.471407752370034,1
49.98860662169461,1
48.100944817552055,1
46.58348246534405,1
46.321186369330874,1
45.834808123354186,1
45.8184039405405,1
46.345630919104416,1
46.52749747535217,1
46.470365136410216,1
46.92015825130719,1
48.465995635542214,1
48.82637128036784,1
49.54382781840751,1
54.234733813641064,1
56.81059728018377,1
69.62533808384987,1
81.3076517793087,1
91.69414877912939,1
100.63562736305722,1
109.31806013465781,1
117.46810548627741,1
123.56752777210018,1
128.65626284905127,1
135.0130834442145,1
142.7312006165851,1
147.07546869698112,1
151.50148596858162,1
153.56496256205253,1
156.47750701957517,1
